path_id,point_index,x,y
3,9,6.34,230.64
3,10,6.18,228.14
3,11,6.05,225.64
3,12,5.97,223.15
3,13,5.91,220.65
3,14,5.89,218.15
3,15,5.90,215.65
3,16,5.95,213.15
3,17,6.03,210.65
3,18,6.16,208.15
3,19,6.34,205.66
3,20,6.59,203.17
3,21,6.94,200.70
3,22,7.45,198.25
3,23,8.28,195.89
3,24,10.26,194.37
3,25,12.71,194.86
3,26,15.15,195.41
3,27,17.59,194.87
3,28,20.02,195.48
3,29,22.51,195.33
3,30,25.01,195.32
4,0,668.62,377.43
4,1,667.01,375.52
4,2,665.27,373.72
4,3,663.51,371.96
4,4,661.62,370.32
4,5,659.68,368.74
4,6,657.72,367.19
4,7,655.77,365.63
4,8,653.83,364.05
4,9,651.97,362.37
4,10,650.24,360.57
4,11,648.52,358.76
4,12,646.95,356.81
4,13,645.58,354.72
4,14,644.34,352.55
4,15,643.16,350.35
4,16,642.10,348.08
4,17,641.20,345.75
4,18,640.41,343.38
4,19,639.73,340.97
4,20,639.11,338.55
4,21,638.57,336.11
4,22,638.10,333.65
4,23,637.70,331.18
4,24,637.35,328.71
4,25,636.90,326.25
4,26,636.45,323.79
4,27,636.01,321.33
4,28,635.56,318.87
4,29,635.09,316.42
4,30,634.57,313.97
5,0,213.56,302.32
5,1,211.25,301.35
5,2,209.54,299.53
5,3,209.81,297.05
5,4,210.32,294.60
5,5,210.44,292.10
5,6,210.81,289.63
5,7,211.42,287.20
5,8,212.23,284.84
5,9,213.23,282.55
5,10,214.03,280.18
5,11,215.06,277.90
5,12,216.20,275.68
5,13,217.58,273.59
5,14,219.17,271.66
5,15,220.96,269.92
5,16,222.97,268.43
5,17,225.05,267.05
5,18,227.33,266.01
5,19,229.61,264.99
5,20,232.01,264.28
5,21,234.45,263.76
5,22,236.93,263.45
5,23,239.43,263.35
5,24,241.93,263.48
5,25,244.41,263.81
5,26,246.86,264.30
5,27,249.28,264.93
5,28,251.68,265.63
5,29,254.03,266.47
5,30,256.42,267.20
6,0,66.38,239.34
6,1,65.10,237.20
6,2,64.19,234.87
6,3,62.84,232.77
6,4,61.47,230.68
6,5,59.95,228.69
6,6,58.49,226.66
6,7,57.22,224.51
6,8,56.19,222.23
6,9,55.45,219.84
6,10,55.14,217.36
6,11,55.56,214.90
6,12,57.23,213.03
6,13,58.93,211.20
6,14,61.30,212.00
6,15,63.20,213.63
6,16,65.55,214.48
6,17,67.93,215.25
6,18,70.41,215.53
6,19,72.88,215.95
6,20,75.32,216.46
6,21,77.75,217.07
6,22,80.15,217.77
6,23,82.55,218.46
6,24,84.93,219.24
6,25,87.30,220.03
6,26,89.66,220.85
6,27,91.98,221.78
6,28,94.26,222.80
6,29,96.51,223.89
6,30,98.71,225.07
7,0,387.98,646.04
7,1,389.09,648.27
7,2,390.17,650.53
7,3,391.19,652.81
7,4,392.20,655.10
7,5,393.21,657.39
7,6,394.19,659.69
7,7,395.18,661.98
7,8,396.16,664.28
7,9,397.17,666.57
7,10,398.21,668.84
7,11,399.26,671.11
7,12,400.36,673.36
7,13,401.49,675.59
7,14,402.67,677.79
7,15,403.89,679.98
7,16,405.10,682.16
7,17,406.35,684.33
7,18,407.66,686.45
7,19,409.01,688.56
7,20,410.43,690.62
7,21,411.86,692.67
7,22,413.37,694.66
7,23,414.80,696.71
7,24,416.29,698.72
7,25,417.74,700.75
7,26,419.12,702.84
7,27,420.54,704.90
7,28,421.80,707.05
7,29,423.10,709.19
7,30,424.24,711.42
8,0,76.88,205.33
8,1,79.11,206.46
8,2,81.36,207.55
8,3,83.65,208.56
8,4,85.93,209.59
8,5,88.19,210.65
8,6,90.45,211.71
8,7,92.69,212.83
8,8,94.90,213.99
8,9,97.12,215.15
8,10,99.30,216.36
8,11,101.44,217.66
8,12,103.53,219.04
8,13,105.55,220.51
8,14,107.51,222.06
8,15,109.40,223.70
8,16,111.29,225.34
8,17,113.12,227.03
8,18,114.89,228.81
8,19,116.68,230.55
8,20,118.45,232.31
8,21,120.15,234.14
8,22,121.87,235.96
8,23,123.69,237.68
8,24,125.58,239.31
8,25,127.42,241.01
8,26,129.40,242.53
8,27,131.49,243.89
8,28,133.52,245.36
8,29,135.67,246.63
8,30,137.76,248.00
9,0,798.12,435.60
